1;Jan 13, 2022 19:18:16.649984539 CET;192.168.1.102;192.168.1.101;54322;1883;74;54322 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3425010541 TSecr=0 WS=512;
2;Jan 13, 2022 19:18:16.663849245 CET;192.168.1.101;192.168.1.102;1883;54322;58;1883 → 54322 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
3;Jan 13, 2022 19:18:16.663867574 CET;192.168.1.102;192.168.1.101;54322;1883;54;54322 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
4;Jan 13, 2022 19:18:16.663945277 CET;192.168.1.102;192.168.1.101;54322;1883;108;Connect Command;
5;Jan 13, 2022 19:18:16.880523786 CET;192.168.1.102;192.168.1.101;54322;1883;108;[TCP Retransmission] 54322 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
6;Jan 13, 2022 19:18:16.886205569 CET;192.168.1.101;192.168.1.102;1883;54322;54;1883 → 54322 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
7;Jan 13, 2022 19:18:16.889375089 CET;192.168.1.101;192.168.1.102;1883;54322;58;Connect Ack;
8;Jan 13, 2022 19:18:16.889392687 CET;192.168.1.102;192.168.1.101;54322;1883;54;54322 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
9;Jan 13, 2022 19:18:16.889457662 CET;192.168.1.102;192.168.1.101;54322;1883;73;Publish Message [topic];message001
10;Jan 13, 2022 19:18:16.889479583 CET;192.168.1.102;192.168.1.101;54322;1883;56;Disconnect Req;
11;Jan 13, 2022 19:18:17.325326703 CET;192.168.1.102;192.168.1.101;54322;1883;75;[TCP Retransmission] 54322 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
12;Jan 13, 2022 19:18:17.329557426 CET;192.168.1.101;192.168.1.102;1883;54322;54;1883 → 54322 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
13;Jan 13, 2022 19:18:17.329606179 CET;192.168.1.102;192.168.1.101;54322;1883;54;54322 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
14;Jan 13, 2022 19:18:26.896029930 CET;192.168.1.102;192.168.1.101;54324;1883;74;54324 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3425020787 TSecr=0 WS=512;
15;Jan 13, 2022 19:18:26.898886481 CET;192.168.1.101;192.168.1.102;1883;54324;58;1883 → 54324 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
16;Jan 13, 2022 19:18:26.898899628 CET;192.168.1.102;192.168.1.101;54324;1883;54;54324 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
17;Jan 13, 2022 19:18:26.901656995 CET;192.168.1.102;192.168.1.101;54324;1883;108;Connect Command;
18;Jan 13, 2022 19:18:26.905772529 CET;192.168.1.101;192.168.1.102;1883;54324;54;1883 → 54324 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
19;Jan 13, 2022 19:18:26.908217448 CET;192.168.1.101;192.168.1.102;1883;54324;58;Connect Ack;
20;Jan 13, 2022 19:18:26.908226726 CET;192.168.1.102;192.168.1.101;54324;1883;54;54324 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
21;Jan 13, 2022 19:18:26.908276842 CET;192.168.1.102;192.168.1.101;54324;1883;73;Publish Message [topic];message002
22;Jan 13, 2022 19:18:26.908293974 CET;192.168.1.102;192.168.1.101;54324;1883;56;Disconnect Req;
23;Jan 13, 2022 19:18:27.112524361 CET;192.168.1.102;192.168.1.101;54324;1883;75;[TCP Retransmission] 54324 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
24;Jan 13, 2022 19:18:27.116031637 CET;192.168.1.101;192.168.1.102;1883;54324;54;1883 → 54324 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
25;Jan 13, 2022 19:18:27.116043594 CET;192.168.1.102;192.168.1.101;54324;1883;54;54324 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
26;Jan 13, 2022 19:18:36.916163414 CET;192.168.1.102;192.168.1.101;54326;1883;74;54326 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3425030807 TSecr=0 WS=512;
27;Jan 13, 2022 19:18:36.919897707 CET;192.168.1.101;192.168.1.102;1883;54326;58;1883 → 54326 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
28;Jan 13, 2022 19:18:36.919925043 CET;192.168.1.102;192.168.1.101;54326;1883;54;54326 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
