1;Jan 13, 2022 16:38:08.515968909 CET;192.168.1.102;192.168.1.101;53060;1883;74;53060 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3415402407 TSecr=0 WS=512;
2;Jan 13, 2022 16:38:08.527389502 CET;192.168.1.101;192.168.1.102;1883;53060;58;1883 → 53060 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
3;Jan 13, 2022 16:38:08.527408674 CET;192.168.1.102;192.168.1.101;53060;1883;54;53060 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
4;Jan 13, 2022 16:38:08.527476475 CET;192.168.1.102;192.168.1.101;53060;1883;108;Connect Command;
5;Jan 13, 2022 16:38:08.740521728 CET;192.168.1.102;192.168.1.101;53060;1883;108;[TCP Retransmission] 53060 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
6;Jan 13, 2022 16:38:08.747252513 CET;192.168.1.101;192.168.1.102;1883;53060;54;1883 → 53060 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
7;Jan 13, 2022 16:38:08.749788794 CET;192.168.1.101;192.168.1.102;1883;53060;58;Connect Ack;
8;Jan 13, 2022 16:38:08.749801564 CET;192.168.1.102;192.168.1.101;53060;1883;54;53060 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
9;Jan 13, 2022 16:38:08.749851913 CET;192.168.1.102;192.168.1.101;53060;1883;73;Publish Message [topic];message001
10;Jan 13, 2022 16:38:08.749868785 CET;192.168.1.102;192.168.1.101;53060;1883;56;Disconnect Req;
11;Jan 13, 2022 16:38:09.196646592 CET;192.168.1.102;192.168.1.101;53060;1883;75;[TCP Retransmission] 53060 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
12;Jan 13, 2022 16:38:09.204634251 CET;192.168.1.101;192.168.1.102;1883;53060;54;1883 → 53060 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
13;Jan 13, 2022 16:38:09.204663253 CET;192.168.1.102;192.168.1.101;53060;1883;54;53060 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
14;Jan 13, 2022 16:38:18.762236722 CET;192.168.1.102;192.168.1.101;53062;1883;74;53062 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3415412653 TSecr=0 WS=512;
15;Jan 13, 2022 16:38:18.775441080 CET;192.168.1.101;192.168.1.102;1883;53062;58;1883 → 53062 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
16;Jan 13, 2022 16:38:18.775481361 CET;192.168.1.102;192.168.1.101;53062;1883;54;53062 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
17;Jan 13, 2022 16:38:18.775629064 CET;192.168.1.102;192.168.1.101;53062;1883;108;Connect Command;
18;Jan 13, 2022 16:38:18.992513723 CET;192.168.1.102;192.168.1.101;53062;1883;108;[TCP Retransmission] 53062 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
