1;Jan 13, 2022 15:23:21.168507737 CET;192.168.1.102;192.168.1.104;49614;1883;74;49614 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1795904531 TSecr=0 WS=512;
2;Jan 13, 2022 15:23:22.198406300 CET;192.168.1.104;192.168.1.102;1883;49614;58;1883 → 49614 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
3;Jan 13, 2022 15:23:22.198439846 CET;192.168.1.102;192.168.1.104;49614;1883;54;49614 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
4;Jan 13, 2022 15:23:22.198567756 CET;192.168.1.102;192.168.1.104;49614;1883;108;Connect Command;
5;Jan 13, 2022 15:23:29.932624799 CET;192.168.1.102;192.168.1.104;49614;1883;108;[TCP Retransmission] 49614 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
6;Jan 13, 2022 15:23:30.438400647 CET;192.168.1.104;192.168.1.102;1883;49614;54;1883 → 49614 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
7;Jan 13, 2022 15:23:30.441324082 CET;192.168.1.104;192.168.1.102;1883;49614;58;Connect Ack;
8;Jan 13, 2022 15:23:30.441335298 CET;192.168.1.102;192.168.1.104;49614;1883;54;49614 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
9;Jan 13, 2022 15:23:30.441381394 CET;192.168.1.102;192.168.1.104;49614;1883;73;Publish Message [topic];message001
10;Jan 13, 2022 15:23:30.441396161 CET;192.168.1.102;192.168.1.104;49614;1883;56;Disconnect Req;
11;Jan 13, 2022 15:23:35.448758646 CET;192.168.1.102;192.168.1.104;49616;1883;74;49616 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1795920344 TSecr=0 WS=512;
12;Jan 13, 2022 15:23:35.968568899 CET;192.168.1.104;192.168.1.102;1883;49616;58;1883 → 49616 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
13;Jan 13, 2022 15:23:35.968648491 CET;192.168.1.102;192.168.1.104;49616;1883;54;49616 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
14;Jan 13, 2022 15:23:35.968795680 CET;192.168.1.102;192.168.1.104;49616;1883;108;Connect Command;
15;Jan 13, 2022 15:23:37.549274398 CET;192.168.1.102;192.168.1.104;49616;1883;108;[TCP Retransmission] 49616 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
16;Jan 13, 2022 15:23:38.058241868 CET;192.168.1.104;192.168.1.102;1883;49616;54;1883 → 49616 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
17;Jan 13, 2022 15:23:38.062695158 CET;192.168.1.104;192.168.1.102;1883;49616;58;Connect Ack;
18;Jan 13, 2022 15:23:38.062713049 CET;192.168.1.102;192.168.1.104;49616;1883;54;49616 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
19;Jan 13, 2022 15:23:38.062768813 CET;192.168.1.102;192.168.1.104;49616;1883;73;Publish Message [topic];message002
20;Jan 13, 2022 15:23:38.062783691 CET;192.168.1.102;192.168.1.104;49616;1883;56;Disconnect Req;
21;Jan 13, 2022 15:23:41.196612003 CET;192.168.1.102;192.168.1.104;49616;1883;75;[TCP Retransmission] 49616 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
22;Jan 13, 2022 15:23:41.703113288 CET;192.168.1.104;192.168.1.102;1883;49616;54;1883 → 49616 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
23;Jan 13, 2022 15:23:41.703175465 CET;192.168.1.102;192.168.1.104;49616;1883;54;49616 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
24;Jan 13, 2022 15:23:43.066330462 CET;192.168.1.102;192.168.1.104;49618;1883;74;49618 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1795927962 TSecr=0 WS=512;
25;Jan 13, 2022 15:23:43.573007548 CET;192.168.1.104;192.168.1.102;1883;49618;58;1883 → 49618 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
26;Jan 13, 2022 15:23:43.573093224 CET;192.168.1.102;192.168.1.104;49618;1883;54;49618 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
27;Jan 13, 2022 15:23:43.573242014 CET;192.168.1.102;192.168.1.104;49618;1883;108;Connect Command;
28;Jan 13, 2022 15:23:45.100613575 CET;192.168.1.102;192.168.1.104;49618;1883;108;[TCP Retransmission] 49618 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
29;Jan 13, 2022 15:23:45.609095474 CET;192.168.1.104;192.168.1.102;1883;49618;54;1883 → 49618 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
30;Jan 13, 2022 15:23:45.612126833 CET;192.168.1.104;192.168.1.102;1883;49618;58;Connect Ack;
31;Jan 13, 2022 15:23:45.612167514 CET;192.168.1.102;192.168.1.104;49618;1883;54;49618 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
32;Jan 13, 2022 15:23:45.612329023 CET;192.168.1.102;192.168.1.104;49618;1883;73;Publish Message [topic];message003
33;Jan 13, 2022 15:23:45.612375791 CET;192.168.1.102;192.168.1.104;49618;1883;56;Disconnect Req;
34;Jan 13, 2022 15:23:46.061281671 CET;192.168.1.102;192.168.1.104;49614;1883;75;[TCP Retransmission] 49614 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
35;Jan 13, 2022 15:23:46.581027255 CET;192.168.1.104;192.168.1.102;1883;49614;54;1883 → 49614 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
36;Jan 13, 2022 15:23:46.581089064 CET;192.168.1.102;192.168.1.104;49614;1883;54;49614 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
37;Jan 13, 2022 15:23:48.876606316 CET;192.168.1.102;192.168.1.104;49618;1883;75;[TCP Retransmission] 49618 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
38;Jan 13, 2022 15:23:49.384203967 CET;192.168.1.104;192.168.1.102;1883;49618;54;1883 → 49618 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
39;Jan 13, 2022 15:23:49.384259887 CET;192.168.1.102;192.168.1.104;49618;1883;54;49618 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
40;Jan 13, 2022 15:23:50.625925536 CET;192.168.1.102;192.168.1.104;49620;1883;74;49620 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1795935521 TSecr=0 WS=512;
41;Jan 13, 2022 15:23:51.133605311 CET;192.168.1.104;192.168.1.102;1883;49620;58;1883 → 49620 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
42;Jan 13, 2022 15:23:51.133673222 CET;192.168.1.102;192.168.1.104;49620;1883;54;49620 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
43;Jan 13, 2022 15:23:51.133787311 CET;192.168.1.102;192.168.1.104;49620;1883;108;Connect Command;
44;Jan 13, 2022 15:23:52.684612643 CET;192.168.1.102;192.168.1.104;49620;1883;108;[TCP Retransmission] 49620 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
45;Jan 13, 2022 15:23:53.191155162 CET;192.168.1.104;192.168.1.102;1883;49620;54;1883 → 49620 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
46;Jan 13, 2022 15:23:53.193753843 CET;192.168.1.104;192.168.1.102;1883;49620;58;Connect Ack;
47;Jan 13, 2022 15:23:53.193796330 CET;192.168.1.102;192.168.1.104;49620;1883;54;49620 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
48;Jan 13, 2022 15:23:53.193935236 CET;192.168.1.102;192.168.1.104;49620;1883;73;Publish Message [topic];message004
49;Jan 13, 2022 15:23:53.193980222 CET;192.168.1.102;192.168.1.104;49620;1883;56;Disconnect Req;
50;Jan 13, 2022 15:23:56.300568011 CET;192.168.1.102;192.168.1.104;49620;1883;75;[TCP Retransmission] 49620 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
51;Jan 13, 2022 15:23:56.804810354 CET;192.168.1.104;192.168.1.102;1883;49620;54;1883 → 49620 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
52;Jan 13, 2022 15:23:56.804835804 CET;192.168.1.102;192.168.1.104;49620;1883;54;49620 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
53;Jan 13, 2022 15:23:58.208454901 CET;192.168.1.102;192.168.1.104;49622;1883;74;49622 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1795943104 TSecr=0 WS=512;
54;Jan 13, 2022 15:23:58.713504277 CET;192.168.1.104;192.168.1.102;1883;49622;58;1883 → 49622 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
55;Jan 13, 2022 15:23:58.713584889 CET;192.168.1.102;192.168.1.104;49622;1883;54;49622 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
56;Jan 13, 2022 15:23:58.713725251 CET;192.168.1.102;192.168.1.104;49622;1883;108;Connect Command;
57;Jan 13, 2022 15:24:00.236687551 CET;192.168.1.102;192.168.1.104;49622;1883;108;[TCP Retransmission] 49622 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
58;Jan 13, 2022 15:24:00.746200869 CET;192.168.1.104;192.168.1.102;1883;49622;54;1883 → 49622 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
