1;Jan 13, 2022 17:58:41.469460385 CET;192.168.1.102;192.168.1.101;53312;1883;74;53312 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3420235360 TSecr=0 WS=512;
2;Jan 13, 2022 17:58:41.488441240 CET;192.168.1.101;192.168.1.102;1883;53312;58;1883 → 53312 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
3;Jan 13, 2022 17:58:41.488461920 CET;192.168.1.102;192.168.1.101;53312;1883;54;53312 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
4;Jan 13, 2022 17:58:41.488604197 CET;192.168.1.102;192.168.1.101;53312;1883;108;Connect Command;
5;Jan 13, 2022 17:58:41.712510952 CET;192.168.1.102;192.168.1.101;53312;1883;108;[TCP Retransmission] 53312 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
6;Jan 13, 2022 17:58:41.718331377 CET;192.168.1.101;192.168.1.102;1883;53312;54;1883 → 53312 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
7;Jan 13, 2022 17:58:41.720776241 CET;192.168.1.101;192.168.1.102;1883;53312;58;Connect Ack;
8;Jan 13, 2022 17:58:41.720795341 CET;192.168.1.102;192.168.1.101;53312;1883;54;53312 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
9;Jan 13, 2022 17:58:41.720853714 CET;192.168.1.102;192.168.1.101;53312;1883;73;Publish Message [topic];message001
10;Jan 13, 2022 17:58:41.720870323 CET;192.168.1.102;192.168.1.101;53312;1883;56;Disconnect Req;
11;Jan 13, 2022 17:58:42.188854934 CET;192.168.1.102;192.168.1.101;53312;1883;75;[TCP Retransmission] 53312 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
12;Jan 13, 2022 17:58:42.196831186 CET;192.168.1.101;192.168.1.102;1883;53312;54;1883 → 53312 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
13;Jan 13, 2022 17:58:42.196856612 CET;192.168.1.102;192.168.1.101;53312;1883;54;53312 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
14;Jan 13, 2022 17:58:51.738892728 CET;192.168.1.102;192.168.1.101;53314;1883;74;53314 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3420245630 TSecr=0 WS=512;
15;Jan 13, 2022 17:58:51.751803880 CET;192.168.1.101;192.168.1.102;1883;53314;58;1883 → 53314 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
16;Jan 13, 2022 17:58:51.751837362 CET;192.168.1.102;192.168.1.101;53314;1883;54;53314 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
17;Jan 13, 2022 17:58:51.751950439 CET;192.168.1.102;192.168.1.101;53314;1883;108;Connect Command;
18;Jan 13, 2022 17:58:51.968597233 CET;192.168.1.102;192.168.1.101;53314;1883;108;[TCP Retransmission] 53314 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
19;Jan 13, 2022 17:58:51.975808936 CET;192.168.1.101;192.168.1.102;1883;53314;54;1883 → 53314 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
20;Jan 13, 2022 17:58:51.983442353 CET;192.168.1.101;192.168.1.102;1883;53314;58;Connect Ack;
21;Jan 13, 2022 17:58:51.983462573 CET;192.168.1.102;192.168.1.101;53314;1883;54;53314 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
22;Jan 13, 2022 17:58:51.983569104 CET;192.168.1.102;192.168.1.101;53314;1883;73;Publish Message [topic];message002
23;Jan 13, 2022 17:58:51.983592949 CET;192.168.1.102;192.168.1.101;53314;1883;56;Disconnect Req;
24;Jan 13, 2022 17:58:52.428590852 CET;192.168.1.102;192.168.1.101;53314;1883;75;[TCP Retransmission] 53314 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
25;Jan 13, 2022 17:58:52.446592935 CET;192.168.1.101;192.168.1.102;1883;53314;54;1883 → 53314 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
26;Jan 13, 2022 17:58:52.446629057 CET;192.168.1.102;192.168.1.101;53314;1883;54;53314 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
27;Jan 13, 2022 17:59:01.996551488 CET;192.168.1.102;192.168.1.101;53316;1883;74;53316 → 1883 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=3420255887 TSecr=0 WS=512;
28;Jan 13, 2022 17:59:02.010818608 CET;192.168.1.101;192.168.1.102;1883;53316;58;1883 → 53316 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460;
29;Jan 13, 2022 17:59:02.010861451 CET;192.168.1.102;192.168.1.101;53316;1883;54;53316 → 1883 [ACK] Seq=1 Ack=1 Win=42340 Len=0;
30;Jan 13, 2022 17:59:02.010941354 CET;192.168.1.102;192.168.1.101;53316;1883;108;Connect Command;
31;Jan 13, 2022 17:59:02.228534427 CET;192.168.1.102;192.168.1.101;53316;1883;108;[TCP Retransmission] 53316 → 1883 [PSH, ACK] Seq=1 Ack=1 Win=42340 Len=54;
32;Jan 13, 2022 17:59:02.234859802 CET;192.168.1.101;192.168.1.102;1883;53316;54;1883 → 53316 [ACK] Seq=1 Ack=55 Win=8192 Len=0;
33;Jan 13, 2022 17:59:02.238520028 CET;192.168.1.101;192.168.1.102;1883;53316;58;Connect Ack;
34;Jan 13, 2022 17:59:02.238541851 CET;192.168.1.102;192.168.1.101;53316;1883;54;53316 → 1883 [ACK] Seq=55 Ack=5 Win=42336 Len=0;
35;Jan 13, 2022 17:59:02.238621766 CET;192.168.1.102;192.168.1.101;53316;1883;73;Publish Message [topic];message003
36;Jan 13, 2022 17:59:02.238647056 CET;192.168.1.102;192.168.1.101;53316;1883;56;Disconnect Req;
37;Jan 13, 2022 17:59:02.700636120 CET;192.168.1.102;192.168.1.101;53316;1883;75;[TCP Retransmission] 53316 → 1883 [FIN, PSH, ACK] Seq=55 Ack=5 Win=42336 Len=21;
38;Jan 13, 2022 17:59:02.719039289 CET;192.168.1.101;192.168.1.102;1883;53316;54;1883 → 53316 [FIN, ACK] Seq=5 Ack=77 Win=8192 Len=0;
39;Jan 13, 2022 17:59:02.719082061 CET;192.168.1.102;192.168.1.101;53316;1883;54;53316 → 1883 [ACK] Seq=77 Ack=6 Win=42335 Len=0;
